gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_scaled,MonthlyCharges_scaled,TotalCharges_scaled
0,0,1,1,64,0,1,54.6,3423.5,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1.2866215234776603,-0.33899296184824507,0.5030417532134674
1,0,1,1,3,1,0,89.85,248.4,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-1.1987601143772668,0.8327326669291911,-0.897772567226525
0,0,0,0,36,0,0,31.05,1126.35,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.1457906077409725,-1.1218054032016815,-0.5104320322417084
0,0,1,1,10,1,1,100.25,1064.65,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-0.9135523854430948,1.178433277972747,-0.5376532988383974
0,0,0,0,41,1,0,20.65,835.15,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0.3495104141225239,-1.4675060142452372,-0.6389058220789184
1,0,1,1,27,1,1,85.2,2151.6,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,-0.22090504374582004,0.6781646052606785,-0.05810458364761617
0,0,1,1,56,1,1,99.8,5515.45,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.9606698332671781,1.1634750784564392,1.4259838708300596
0,0,0,0,6,1,0,20.7,112.75,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,-1.076528230548336,-1.4658439920767583,-0.957619646867382
1,0,0,0,3,1,1,74.4,229.55,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.1987601143772668,0.3191678168692938,-0.9060889509436658
0,0,1,1,7,1,0,50.7,350.35,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,-1.0357842692720256,-0.46863069098957844,-0.8527935051595485
0,0,1,1,4,1,0,20.85,62.9,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,-1.1580161531009565,-1.4608579255713225,-0.9796128420026324
1,0,0,0,33,1,1,88.95,3027.65,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0.02355872391204165,0.802816267896576,0.32839769515350997
0,1,0,0,27,1,1,78.05,2135.5,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-0.22090504374582004,0.44049543516823375,-0.06520770183573112
1,0,1,0,72,1,1,23.55,1723.95,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1.6125732136881425,-1.3711087284734764,-0.24677840309776344
1,0,0,0,1,1,0,19.75,19.75,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,-1.2802480369298874,-1.4974224132778524,-0.9986500811217108
1,1,0,0,71,0,1,56.45,3985.35,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1.5718292524118322,-0.2774981416145356,0.7509229304800763
0,0,0,0,13,1,1,85.95,1215.65,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,-0.791320501614164,0.703094937787858,-0.4710339916082507
0,0,1,1,25,0,1,58.6,1502.65,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,-0.3023929662984406,-0.20603118836995443,-0.3444131891244619
1,0,0,0,67,1,0,50.55,3260.1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1.4088534073065913,-0.47361675749501453,0.43095172141607685
1,0,0,0,1,0,1,35.45,35.45,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,-1.2802480369298874,-0.9755474523755615,-0.991723437919636
1,0,0,0,2,1,0,44.35,81.25,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.2395040756535771,-0.6797075063863649,-0.9715170520180417
0,0,0,0,43,1,1,25.7,1188.2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0.4309983366751445,-1.2996417752288951,-0.48314458752525424
0,0,0,0,23,1,1,75.0,1778.5,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-0.38388088885106114,0.3391120828910372,-0.22271162687654159
0,0,1,1,64,1,0,20.2,1277.75,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1.2866215234776603,-1.4824642137615447,-0.44363625002552154
1,0,0,1,57,1,1,19.6,1170.55,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1.0014137945434884,-1.5024084797832884,-0.4909315462842747
0,1,1,0,1,1,1,70.45,70.45,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,-1.2802480369298874,0.18786806555948168,-0.9762818766411252
0,1,1,1,72,1,1,88.05,6425.65,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1.6125732136881425,0.7728998688639604,1.8275527015643613
0,0,0,0,8,1,0,71.15,563.65,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,-0.9950403079957154,0.21113637591818266,-0.7586882188536525
0,0,1,0,61,1,1,101.05,5971.25,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1.1643896396487294,1.205025632668405,1.6270771174227807
1,0,0,0,64,1,1,84.3,5289.05,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1.2866215234776603,0.6482482062280629,1.3260990287313497
1,1,1,0,71,1,0,23.95,1756.2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1.5718292524118322,-1.3578125511256471,-0.23255010734827847
0,0,1,1,65,1,1,99.05,6416.7,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1.3273654847539706,1.1385447459292597,1.8236040737517134
1,0,0,0,3,1,0,19.6,61.35,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,-1.1987601143772668,-1.5024084797832884,-0.980296682573538
1,0,0,0,1,1,1,45.65,45.65,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.2802480369298874,-0.6364949300059205,-0.9872233257756128
1,0,0,1,30,1,0,64.5,1929.95,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,-0.09867315991688919,-0.009912572489475751,-0.15589378528709968
1,0,1,1,15,1,1,69.5,1071.4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,-0.7098325790615434,0.15628964435838757,-0.5346752834489703
0,0,1,1,8,1,1,68.55,564.35,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,-0.9950403079957154,0.12471122315729345,-0.7583793876280823
1,0,0,0,7,1,0,95.0,655.5,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,-1.0357842692720256,1.0039209502824906,-0.718165150184189
0,0,1,1,70,1,1,108.15,7930.55,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1.5310852911355222,1.4410327805923713,2.491495717793817
1,0,1,1,62,1,0,86.1,5215.25,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1.2051336009250397,0.7080810042932936,1.2935393938069468
0,0,1,1,6,1,0,19.7,113.5,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,-1.076528230548336,-1.499084435446331,-0.9572887562685568
0,0,1,1,14,1,1,80.9,1152.8,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,-0.7505765403378537,0.5352306987715161,-0.49876262378980524
0,0,0,0,22,1,1,84.15,1821.95,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,-0.42462485012737144,0.6432621397226272,-0.20354203151793313
1,0,1,1,22,1,0,20.15,419.9,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,-0.42462485012737144,-1.4841262359300234,-0.822108916961822
1,0,1,1,16,1,0,64.25,1024.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,-0.6690886177852331,-0.018222683331868918,-0.5555875692947251
1,0,0,0,10,1,0,25.7,251.6,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,-0.9135523854430948,-1.2996417752288951,-0.8963607673382041
0,0,0,1,13,1,1,56.0,764.55,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-0.791320501614164,-0.2924563411308434,-0.6700536571150003
0,0,1,0,20,1,0,82.4,1592.35,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-0.506112772679992,0.5850913638258751,-0.30483867350496424
0,0,0,0,2,1,1,69.7,135.2,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.2395040756535771,0.1629377330323022,-0.9477149882758802
1,0,0,0,53,1,1,73.9,3958.25,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0.8384379494382472,0.30254759518450747,0.7389667501758579
0,0,1,1,11,1,0,20.6,233.9,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,-0.8728084241667845,-1.4691680364137156,-0.9041697854704794
1,0,1,0,69,1,0,19.9,1363.45,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1.4903413298592119,-1.4924363467724167,-0.405826484266425
0,0,0,0,4,1,1,70.9,273.0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1.1580161531009565,0.2028262650757895,-0.8869193555850574
1,0,1,0,72,1,1,89.05,6254.45,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1.6125732136881425,0.8061403122335331,1.7520214075391882
1,1,1,0,58,0,1,45.3,2651.2,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1.0421577558197987,-0.648129085185271,0.16231267391649837
0,0,1,1,16,1,0,20.4,321.4,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,-0.6690886177852331,-1.4758161250876303,-0.8655658822742024
1,0,1,0,43,1,1,84.25,3539.25,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0.4309983366751445,0.6465861840595843,0.5541092022988282
0,0,1,0,2,1,1,104.4,242.8,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,-1.2395040756535771,1.3163811179564737,-0.9002432170310868
1,0,1,0,14,1,0,81.95,1181.75,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,-0.7505765403378537,0.5701331643095673,-0.4859902466751512
0,0,1,0,53,1,1,94.85,5000.2,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0.8384379494382472,0.9989348837770544,1.1986620294371253
0,0,0,0,32,1,0,20.55,654.55,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,-0.01718523736426863,-1.4708300585821945,-0.7185842782760344
0,0,1,0,34,1,0,24.7,780.2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0.06430268518835193,-1.3328822185984677,-0.6631490732861804
0,1,0,0,15,1,1,74.45,1145.7,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,-0.7098325790615434,0.32082983903777235,-0.5018950547920173
0,1,0,0,7,1,0,76.45,503.6,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1.0357842692720256,0.38731072577691766,-0.7851815261329261
0,0,1,1,15,1,1,105.35,1559.25,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,-0.7098325790615434,1.3479595391575674,-0.3194419785997844
1,0,1,0,61,1,1,20.55,1252.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.1643896396487294,-1.4708300585821945,-0.4549968272518545
0,0,0,0,1,0,0,29.95,29.95,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1.2802480369298874,-1.1583698909082112,-0.9941499689776877
0,0,0,0,1,1,0,45.3,45.3,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,-1.2802480369298874,-0.648129085185271,-0.9873777413883978
1,0,0,0,8,1,0,84.5,662.65,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,-0.9950403079957154,0.6548962949019775,-0.7150106598087218
1,0,1,1,33,1,0,74.75,2453.3,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.02355872391204165,0.33080197204864403,0.0750016745731473
0,0,0,0,13,1,1,79.25,1111.65,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-0.791320501614164,0.48038396721172105,-0.5169174879786829
0,0,1,0,1,0,1,24.8,24.8,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.2802480369298874,-1.3295581742615106,-0.9964220844229541
1,0,0,0,20,1,1,51.8,1023.85,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,-0.506112772679992,-0.4320662032830487,-0.5556537474144901
1,0,0,0,3,0,0,30.4,82.15,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.1987601143772668,-1.1434116913919037,-0.9711199832994515
0,0,0,0,13,1,0,19.65,244.8,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,-0.791320501614164,-1.5007464576148097,-0.8993608421008862
0,0,1,0,40,1,0,56.6,2379.1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.3087664528462136,-0.27251207510909975,0.04226556466270422
1,0,1,1,43,1,1,71.9,3173.35,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0.4309983366751445,0.23606670844536215,0.392678708818625
1,0,1,0,6,1,1,91.0,531.0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,-1.076528230548336,0.8709591768041999,-0.7730929895891776
0,0,1,1,69,1,0,19.75,1375.4,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1.4903413298592119,-1.4974224132778524,-0.40055429405847626
0,0,1,1,72,1,0,109.7,8129.3,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1.6125732136881425,1.4925554678152089,2.579181726482503
1,0,1,1,59,1,0,19.3,1192.7,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1.082901717096109,-1.5123806127941604,-0.4811592439323028
0,0,1,0,20,1,1,96.55,1901.65,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,-0.506112772679992,1.055443637505328,-0.16837939054943843
1,0,1,1,24,1,1,24.1,587.4,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,-0.3431369275747509,-1.3528264846202114,-0.7482100165575201
1,0,0,0,59,1,1,111.35,6519.75,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1.082901717096109,1.5474021993750033,1.8690684420303008
1,0,1,1,72,1,1,112.25,8041.65,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1.6125732136881425,1.577318598407619,2.5405116451664616
1,0,0,1,1,1,0,20.75,20.75,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,-1.2802480369298874,-1.4641819699082799,-0.9982088936566105
0,0,1,0,27,1,1,101.9,2681.15,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,-0.22090504374582004,1.233280009532542,0.17552623849625276
0,0,0,0,14,1,1,80.05,1112.3,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,-0.7505765403378537,0.5069763219073791,-0.5166307161263678
1,0,1,1,71,1,0,105.55,7405.5,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1.5718292524118322,1.354607627831482,2.2598502392429
1,0,0,1,13,1,1,78.3,1033.95,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,-0.791320501614164,0.44880554601062694,-0.5511977540169769
1,0,0,0,44,1,0,68.85,2958.95,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.4717422979514547,0.13468335616816515,0.2980881163011186
0,0,0,0,33,1,1,79.95,2684.85,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0.02355872391204165,0.503652277570422,0.17715863211712382
1,0,1,1,72,0,1,55.45,4179.2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1.6125732136881425,-0.3107385849841083,0.8364471205897712
1,0,0,0,1,1,0,79.9,79.9,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,-1.2802480369298874,0.5019902554019434,-0.9721126550959271
0,0,0,0,19,1,1,106.6,1934.45,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,-0.5468567339563023,1.3895100933695332,-0.1539084416941483
1,0,1,0,64,1,1,102.45,6654.1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1.2866215234776603,1.251562253385807,1.9283419779665274
1,0,0,0,2,1,1,46.0,84.5,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,-1.2395040756535771,-0.62486077482657,-0.9700831927564657
0,0,0,0,1,0,0,25.25,25.25,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.2802480369298874,-1.3145999747452028,-0.996223550063659
1,0,0,1,61,1,0,19.75,1124.2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1.1643896396487294,-1.4974224132778524,-0.5113805852916741
0,0,1,1,29,1,0,20.0,540.05,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,-0.13941712119319946,-1.4891123024354593,-0.7691002430300198
1,1,1,0,23,1,0,86.8,1975.85,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,-0.38388088885106114,0.7313493146519946,-0.13564328063899556
0,0,1,0,57,0,1,58.75,3437.45,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1.0014137945434884,-0.20104512186451856,0.5091963183516167
1,0,1,1,72,0,0,45.25,3139.8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1.6125732136881425,-0.6497911073537496,0.3778768693645097
1,0,1,0,66,0,1,56.6,3789.2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1.368109446030281,-0.27251207510909975,0.6643840092006505
1,0,1,1,65,1,1,84.2,5324.5,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1.3273654847539706,0.6449241618911058,1.3417391243691557
0,0,0,0,8,1,1,80.0,624.6,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,-0.9950403079957154,0.5053142997389005,-0.7317978428557886
0,0,0,0,4,1,1,70.15,268.35,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.1580161531009565,0.17789593254861,-0.8889708772977739
0,0,1,0,71,1,0,24.75,1836.9,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1.5718292524118322,-1.3312201964299892,-0.19694627891468347
1,0,1,1,1,1,1,20.2,20.2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,-1.2802480369298874,-1.4824642137615447,-0.9984515467624158
1,0,1,0,4,1,0,50.05,179.35,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,-1.1580161531009565,-0.49023697917980086,-0.9282365616917014
0,0,0,0,12,1,1,19.35,219.35,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,-0.8320644628904743,-1.5107185906256815,-0.910589063087689
1,0,0,0,24,0,1,50.6,1288.75,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.3431369275747509,-0.47195473532653576,-0.4387831879094181
0,0,1,1,31,1,1,81.15,2545.75,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.05792919864057891,0.5435408096139093,0.11578945572167083
0,0,1,0,1,1,0,55.2,55.2,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,-1.2802480369298874,-0.3190486958265014,-0.983009985483905
1,0,0,0,30,1,1,89.9,2723.15,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,-0.09867315991688919,0.8343946890976701,0.19405611203046577
0,0,1,1,47,1,1,85.3,4107.25,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0.5939741817803856,0.6814886495976356,0.804703682475804
1,0,0,0,54,1,1,108.0,5760.65,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0.8791819107145575,1.436046714086935,1.5341630372726553
